u,v,key,osmid,oneway,name,highway,reversed,length,lanes,geometry,service,access
412491919,1893377746,0,1101024775,False,,tertiary,True,8.80032802899918,,"LINESTRING (135.4914289 34.6980867, 135.4913833 34.6981564)",,
412491919,1465054944,0,1101024777,True,,tertiary,False,140.19094936623569,2,"LINESTRING (135.4914289 34.6980867, 135.491321 34.698036, 135.4901703 34.6976262, 135.4900176 34.6976035)",,
412491919,1833824125,0,1101024778,False,市道梅田線,tertiary,False,88.33882959164961,2,"LINESTRING (135.4914289 34.6980867, 135.4914747 34.6980182, 135.4916004 34.6978113, 135.4918106 34.6974573, 135.4918562 34.6973743)",,
412491921,1646422391,0,185737611,True,,unclassified,False,90.06555040868898,,"LINESTRING (135.4925862 34.695333, 135.4927276 34.6948345, 135.49281 34.6945442)",,
412739414,1465053876,0,133148596,False,,tertiary,False,176.3087725509551,,"LINESTRING (135.4903048 34.6956976, 135.4903969 34.6955591, 135.4906633 34.6949833, 135.4909818 34.6943058, 135.4910137 34.6942246)",,
412739414,1646422482,0,133148596,False,,tertiary,True,29.110340050421563,,"LINESTRING (135.4903048 34.6956976, 135.4902742 34.6958323, 135.4902841 34.6959568)",,
412739414,2351668196,0,151798485,True,,unclassified,False,129.437920019581,,"LINESTRING (135.4903048 34.6956976, 135.490403 34.6957657, 135.4910699 34.696215, 135.4913988 34.6964365)",,
413290006,1015953257,0,87365333,True,,tertiary,False,57.81535712465175,,"LINESTRING (135.49568 34.7001618, 135.495643 34.7003133, 135.4956025 34.7003812, 135.4955113 34.7004812, 135.4953495 34.7005785)",,
413290006,413290007,0,244662589,True,四つ橋筋,primary,False,52.65637112933909,7,"LINESTRING (135.49568 34.7001618, 135.4956945 34.700311, 135.4957411 34.7006326)",,
413290007,1015952748,0,1011009015,True,四つ橋筋,primary,False,11.51730665406152,7,"LINESTRING (135.4957411 34.7006326, 135.4957881 34.7007287)",,
413290007,1015953257,0,87365344,True,,tertiary,False,36.62692593973969,3,"LINESTRING (135.4957411 34.7006326, 135.4956618 34.700608, 135.4955756 34.7005913, 135.4954561 34.7005772, 135.4953495 34.7005785)",,
413290008,1833824145,0,1073769370,True,,primary,False,15.307087708208837,5,"LINESTRING (135.4984215 34.7018103, 135.4982542 34.7018046)",,
413290008,564263617,0,1363501997,True,御堂筋,trunk,False,159.83958587657327,3,"LINESTRING (135.4984215 34.7018103, 135.4992318 34.7012826, 135.4993188 34.7012096, 135.4994182 34.7011125, 135.4994939 34.7009968, 135.4996113 34.7007912)",,
413291855,1715704353,0,1101028910,True,都島通,primary,False,14.405140206158496,,"LINESTRING (135.5157484 34.7093494, 135.5155997 34.7093923)",,
413291855,1739298524,0,1101028911,True,天満橋筋,tertiary,False,97.64028615677577,3,"LINESTRING (135.5157484 34.7093494, 135.5157587 34.7092471, 135.5157679 34.7088626, 135.5157772 34.7084718)",,
413291856,12078492758,0,1009775182,True,大阪高槻京都線,primary,False,9.666943473171791,2,"LINESTRING (135.510685 34.7107147, 135.5106757 34.7108013)",,
413291856,1852464732,0,1101028922,True,都島通,primary,False,150.40550021600353,2,"LINESTRING (135.510685 34.7107147, 135.5105089 34.7107145, 135.5104232 34.7107098, 135.5103592 34.7106987, 135.5103023 34.7106792, 135.5102345 34.7106529, 135.510172 34.7106182, 135.5100896 34.7105646, 135.5095691 34.7101596, 135.5093986 34.7100261, 135.5093631 34.7099986)",,
413293283,1738963585,0,1008319976,False,,unclassified,True,8.455312978007239,,"LINESTRING (135.5184669 34.7171135, 135.5184078 34.717172)",,
413293283,4931687978,0,"[1008319984, 1008319978]",True,城北公園通,primary,False,188.5120833682049,2,"LINESTRING (135.5184669 34.7171135, 135.5183227 34.7170472, 135.5169147 34.7163997, 135.5168198 34.716356, 135.516763 34.7163298, 135.5166689 34.716283)",,
413293283,1851607766,0,1011004850,False,淀川リバーサイド1号線,tertiary,True,354.8639982163976,,"LINESTRING (135.5184669 34.7171135, 135.5185218 34.7170554, 135.5185637 34.7170016, 135.5189672 34.716483, 135.5192253 34.7161658, 135.5193132 34.716057, 135.5194081 34.7159281, 135.5195016 34.7157913, 135.5195694 34.7156834, 135.5196404 34.7155592, 135.5196941 34.7154576, 135.519733 34.7153834, 135.5197638 34.7153178, 135.5197953 34.7152451, 135.5198338 34.7151526, 135.5198939 34.7150003, 135.5199281 34.7149011, 135.5199581 34.7148042, 135.5199918 34.7146773, 135.5200198 34.7145571, 135.5200466 34.7144114, 135.5200552 34.7143649, 135.5200758 34.714253)",,
413318664,12084524655,0,1421514228,False,,tertiary,False,8.380576234490746,2,"LINESTRING (135.4952115 34.7049415, 135.4952154 34.7048662)",,
413318664,1854481239,0,485150919,True,,tertiary,False,65.59454720258047,2,"LINESTRING (135.4952115 34.7049415, 135.4953719 34.7049728, 135.4956213 34.7050087, 135.4959173 34.7050463)",,
413318664,5168959760,0,"[1175801703, 1175801704, 1175801705, 1175801706, 1175801707, 400240794]",False,,tertiary,True,324.66101708769395,,"LINESTRING (135.4952115 34.7049415, 135.4952106 34.7050543, 135.4952041 34.7051065, 135.4951156 34.7057145, 135.4951088 34.705754, 135.4950594 34.7060174, 135.4949768 34.7064198, 135.4949497 34.7065517, 135.4948536 34.7070197, 135.4947036 34.7077504, 135.4946891 34.7078277)",,
417252606,417252601,0,35069036,True,肥後島町通,unclassified,False,194.30252519052223,,"LINESTRING (135.4989012 34.6933966, 135.4993026 34.6934046, 135.5002171 34.6933734, 135.5008252 34.6933454, 135.5010237 34.6933299)",,
417252606,2373448004,0,228683651,False,,tertiary,True,97.49367055619763,,"LINESTRING (135.4989012 34.6933966, 135.4988976 34.6934394, 135.4988982 34.6934574, 135.4988621 34.6941765, 135.498858 34.6942726)",,
417347204,439183280,0,"[1010939602, 173006899]",True,新なにわ筋,tertiary,False,56.468793201723116,2,"LINESTRING (135.4833454 34.6861036, 135.4832689 34.6861609, 135.4828727 34.6864303)",,
421565888,1893377756,0,1101024780,False,,tertiary,True,113.58703583827153,2,"LINESTRING (135.4896623 34.6985418, 135.4897499 34.6985821, 135.4899854 34.698712, 135.4902092 34.6988215, 135.4903521 34.6988961, 135.4906976 34.6991049)",,
421565888,1465054944,0,1330179633,False,市道大阪駅北通線,tertiary,True,109.32391001828503,4,"LINESTRING (135.4896623 34.6985418, 135.4897004 34.6984673, 135.4899653 34.6977579, 135.4900176 34.6976035)",,
421566017,1738907574,0,485171781,True,大阪高槻京都線,primary,False,8.530793997675879,2,"LINESTRING (135.5105626 34.7148757, 135.5105574 34.7149523)",,
421566017,1851709196,0,1024479694,True,,residential,False,13.079563423849963,,"LINESTRING (135.5105626 34.7148757, 135.5104423 34.7149394)",,
421566017,1628457316,0,"[1101024817, 1008766758]",True,城北公園通,primary,False,53.419869462336905,2,"LINESTRING (135.5105626 34.7148757, 135.5103955 34.7148463, 135.5103334 34.714847, 135.509982 34.7148523)",,
421566021,1851478490,0,148062214,False,,unclassified,True,35.66715794198025,,"LINESTRING (135.5105881 34.7132976, 135.5105151 34.7133229, 135.5102302 34.7134254)",,
421566021,421566017,0,1101028924,True,大阪高槻京都線,primary,False,175.5364571717782,2,"LINESTRING (135.5105881 34.7132976, 135.5105773 34.7137582, 135.5105632 34.7140528, 135.5105625 34.7141606, 135.5105706 34.7147576, 135.5105626 34.7148757)",,
428702843,2395155013,0,231109501,True,旅篭町筋,unclassified,False,65.60158538530693,,"LINESTRING (135.5102861 34.6941266, 135.5102599 34.694028, 135.5102543 34.6939782, 135.5101343 34.6935504)",,
428702843,428702844,0,"[440176195, 440176196]",True,堺筋,secondary,False,33.86579314544223,"['4', '3']","LINESTRING (135.5102861 34.6941266, 135.5103121 34.6941281, 135.5103517 34.6941287, 135.5106563 34.6941366)",,
428702844,1867168661,0,"[440176194, 87365364]",True,"['天神橋筋', '堺筋']","['secondary', 'tertiary']",False,82.97551275721763,2,"LINESTRING (135.5106563 34.6941366, 135.5107673 34.6941057, 135.5110425 34.6941079, 135.5110926 34.6941018, 135.5111352 34.6940905, 135.5111777 34.6940739, 135.5112135 34.6940509, 135.5112458 34.6940265, 135.5112859 34.6939853, 135.5113541 34.6938884, 135.511421 34.6938479)",,
428702844,2395155024,0,"[176161819, 89652213]",True,"['天神橋筋', '堺筋']",secondary,False,54.650825138033234,2,"LINESTRING (135.5106563 34.6941366, 135.5107224 34.6941627, 135.510756 34.6941638, 135.5108071 34.6941733, 135.5108619 34.6941906, 135.5109229 34.6942167, 135.5109791 34.694253, 135.5110139 34.6942854, 135.5110376 34.6943309, 135.5110451 34.6943861, 135.5110476 34.6944347)",,
428702852,428702857,0,36871140,True,天満浜通,residential,False,114.53834753128956,,"LINESTRING (135.5077094 34.6936091, 135.5078349 34.6935783, 135.5081255 34.6934677, 135.508265 34.6934135, 135.5088661 34.693216)",,
428702852,2310416487,0,440176197,True,堺筋,secondary,False,52.96357912283794,5,"LINESTRING (135.5077094 34.6936091, 135.5077538 34.6936743, 135.5079593 34.6939901, 135.5079842 34.6940284)",,
428702854,564045387,0,36927729,False,天神筋,unclassified,True,51.14109118387568,,"LINESTRING (135.5125717 34.6924209, 135.5125772 34.6928808)",,
428702854,1867168639,0,"[1009788936, 436266215]",False,市ノ側浜通,tertiary,"[False, True]",78.5943052917724,,"LINESTRING (135.5125717 34.6924209, 135.512957 34.6923681, 135.5130105 34.6923641, 135.5134206 34.6923102)",,
428702854,4341379315,0,"[436266214, 436266215]",False,市ノ側浜通,tertiary,"[False, True]",70.54292511839078,,"LINESTRING (135.5125717 34.6924209, 135.5119503 34.6925081, 135.511814 34.6925384)",,
428702857,2310416483,0,36871143,True,,residential,False,39.83674801360448,,"LINESTRING (135.5088661 34.693216, 135.5090334 34.6935468)",,
428702858,3999732319,0,440176196,True,堺筋,secondary,False,13.258739367019519,3,"LINESTRING (135.5092724 34.6941461, 135.5094142 34.6941211)",,
428702858,2293323558,0,154096301,True,堀川筋,unclassified,False,88.94523443362999,,"LINESTRING (135.5092724 34.6941461, 135.5093007 34.6942119, 135.5093146 34.6942631, 135.5093281 34.694402, 135.5093259 34.6948765, 135.5093251 34.6949403)",,
428705335,1956775901,0,1009777334,True,,unclassified,False,8.996322576267504,,"LINESTRING (135.5110242 34.6955475, 135.5111225 34.6955438)",,
428705335,1956775860,0,1009777333,True,天神橋筋,secondary,False,95.06356960158901,,"LINESTRING (135.5110242 34.6955475, 135.5110279 34.6956398, 135.5110265 34.6957023, 135.5110128 34.6958897, 135.5110107 34.6960466, 135.5110064 34.696402)",,
428748582,1867168636,0,36874623,False,,tertiary,False,45.503913337849575,,"LINESTRING (135.5180303 34.6922055, 135.5185247 34.6921584)",,
428748582,1015952628,0,36874623,False,,tertiary,True,43.42568331268737,,"LINESTRING (135.5180303 34.6922055, 135.51772 34.6922357, 135.517662 34.6922414, 135.5175784 34.6921904)",,
432382679,2045693479,0,499227230,False,常安町通,unclassified,True,69.37951653239311,1,"LINESTRING (135.4835565 34.6861934, 135.483599 34.6862213, 135.4841903 34.6865361)",,
439181837,1617252249,0,173004969,False,あみだ池筋,tertiary,True,208.37176867003487,4,"LINESTRING (135.4853512 34.6893466, 135.4855255 34.6892454, 135.4855705 34.689213, 135.4857391 34.6890935, 135.4860213 34.6888935, 135.4862908 34.6887026, 135.4863487 34.6886615, 135.4870109 34.6881902, 135.4870795 34.6881274)",,
439181837,442864388,0,1010939609,False,中之島通,tertiary,False,458.2520281593648,4,"LINESTRING (135.4853512 34.6893466, 135.4854353 34.6894396, 135.48549 34.6894985, 135.4857239 34.6897561, 135.4858144 34.6898507, 135.4860259 34.690066, 135.4866002 34.6906784, 135.4868551 34.690944, 135.4869848 34.691075, 135.4871172 34.6912046, 135.4872097 34.69129, 135.4873044 34.6913746, 135.4873787 34.6914375, 135.4874014 34.6914567, 135.4874984 34.6915328, 135.4875984 34.691607, 135.4877012 34.6916785, 135.4878069 34.6917471, 135.4878925 34.6917953, 135.4886878 34.6922247, 135.4887224 34.6922433, 135.4887999 34.6922827)",,
439181837,1617252021,0,1150373594,False,中之島通,tertiary,True,102.5527875397557,4,"LINESTRING (135.4853512 34.6893466, 135.4852664 34.6892339, 135.4852334 34.6891948, 135.4849191 34.6888071, 135.4847277 34.6885801)",,
439183280,5088300389,0,1165917354,False,中之島通,tertiary,False,19.352988698176333,4,"LINESTRING (135.4828727 34.6864303, 135.4830034 34.6865672)",,
439183280,2045693475,0,148650717,False,中之島通,tertiary,True,83.1992853647632,4,"LINESTRING (135.4828727 34.6864303, 135.4828213 34.6863765, 135.4824188 34.6859232, 135.4823601 34.6858521, 135.4823386 34.6858247)",,
441037925,1015952628,0,37625109,False,,tertiary,True,17.106342225527232,,"LINESTRING (135.5174251 34.6921022, 135.5175784 34.6921904)",,
441037925,1894099432,0,1009788936,False,市ノ側浜通,tertiary,False,74.77037852701706,,"LINESTRING (135.5174251 34.6921022, 135.5173363 34.6920562, 135.5172735 34.6920483, 135.5170911 34.6920277, 135.5170407 34.6920238, 135.5169827 34.6920232, 135.5168734 34.6920261, 135.5166264 34.6920349)",,
441037925,564045597,0,"[1009788937, 54040068]",True,天満橋筋,primary,False,131.41914581364748,"['3', '2']","LINESTRING (135.5174251 34.6921022, 135.5173941 34.692261, 135.5173914 34.6924969, 135.5174035 34.6926572, 135.5174095 34.6927891, 135.5174143 34.692838, 135.517438 34.6930824, 135.5174622 34.6932797)",,
442864388,1617252208,0,1101034178,False,中之島通,tertiary,False,15.828627871357883,4,"LINESTRING (135.4887999 34.6922827, 135.4889475 34.6923571)",,
442864388,439181837,0,1010939609,False,中之島通,tertiary,True,458.25202815936484,4,"LINESTRING (135.4887999 34.6922827, 135.4887224 34.6922433, 135.4886878 34.6922247, 135.4878925 34.6917953, 135.4878069 34.6917471, 135.4877012 34.6916785, 135.4875984 34.691607, 135.4874984 34.6915328, 135.4874014 34.6914567, 135.4873787 34.6914375, 135.4873044 34.6913746, 135.4872097 34.69129, 135.4871172 34.6912046, 135.4869848 34.691075, 135.4868551 34.690944, 135.4866002 34.6906784, 135.4860259 34.690066, 135.4858144 34.6898507, 135.4857239 34.6897561, 135.48549 34.6894985, 135.4854353 34.6894396, 135.4853512 34.6893466)",,
467688838,1893378155,0,1011000495,False,扇町通,tertiary,False,25.217022914028156,,"LINESTRING (135.5017513 34.7020889, 135.5020264 34.7021056)",,
467688838,1740967878,0,874525545,False,扇町通,tertiary,True,227.97609893774225,6,"LINESTRING (135.5017513 34.7020889, 135.5015018 34.7020688, 135.5014445 34.7020642, 135.500708 34.7019915, 135.5006084 34.7019849, 135.5004972 34.7019798, 135.5003975 34.7019754, 135.4996084 34.70194, 135.4992681 34.7019092)",,
467688838,1918155556,0,1103263902,True,,tertiary,False,209.4638858739262,,"LINESTRING (135.5017513 34.7020889, 135.5017114 34.7025959, 135.5017069 34.7026471, 135.5016759 34.7030254, 135.5016246 34.7036402, 135.5016143 34.7037629, 135.5016106 34.7038077, 135.5016073 34.7038482, 135.5015975 34.7039684)",,
467688841,1666930367,0,154099441,False,露天神表門筋,unclassified,False,30.239818769448316,,"LINESTRING (135.5021215 34.6988202, 135.5022044 34.6988243, 135.5022544 34.6988267, 135.5024517 34.6988363)",,
467688841,681290458,0,1101424859,True,新御堂筋,trunk,False,69.08596422275015,2,"LINESTRING (135.5021215 34.6988202, 135.5021216 34.698745, 135.5021225 34.698578, 135.5021231 34.6983409, 135.502124 34.6981989)",,
467688842,681290459,0,1101022373,True,曽根崎通,trunk,False,20.56435070153571,3,"LINESTRING (135.502118 34.6980498, 135.5018934 34.69806)",,
467688842,564126019,0,880892402,True,新御堂筋,trunk,False,67.77961864808182,2,"LINESTRING (135.502118 34.6980498, 135.5021083 34.6979215, 135.5019821 34.6976029, 135.5019193 34.6974664)",,
514446044,1015952574,0,1101028872,False,鳥居筋,tertiary,False,15.328822498087048,,"LINESTRING (135.5177076 34.6946614, 135.5178744 34.6946474)",,
514446044,564044553,0,232249038,False,鳥居筋,tertiary,True,73.64434896445098,,"LINESTRING (135.5177076 34.6946614, 135.5175853 34.6946716, 135.5175344 34.6946739, 135.5169037 34.6947019)",,
514446044,1867168670,0,1101028871,True,天満橋筋,primary,False,64.78006830416456,3,"LINESTRING (135.5177076 34.6946614, 135.5177213 34.6947441, 135.5177633 34.6950223, 135.5177691 34.6950715, 135.5177909 34.6952399)",,
514446441,1867168670,0,1072919578,False,表門筋,residential,False,17.924298227346508,2,"LINESTRING (135.5179409 34.6951361, 135.5177909 34.6952399)",,
514446441,1015952574,0,1101028876,True,天満橋筋,primary,False,54.681072928971155,3,"LINESTRING (135.5179409 34.6951361, 135.5179301 34.695058, 135.5178899 34.6947713, 135.5178841 34.6947284, 135.5178744 34.6946474)",,
514446441,1867168668,0,"[1165351696, 1102762864]",False,表門筋,residential,True,35.197946271366924,2,"LINESTRING (135.5179409 34.6951361, 135.518045 34.6951252, 135.5181029 34.6951201, 135.5182861 34.6951038, 135.5183234 34.6951002)",,
536471586,1015953132,0,"[220021662, 42861452, 1316049310, 1316049311]",True,,motorway_link,False,430.4502586588998,1,"LINESTRING (135.492119 34.6961442, 135.4920783 34.6963365, 135.4920076 34.6966069, 135.4919754 34.6967298, 135.4919309 34.6968536, 135.491885 34.6969667, 135.4918282 34.6970872, 135.4916462 34.6973955, 135.4915943 34.697472, 135.4915544 34.6975221, 135.4915092 34.6975633, 135.4914589 34.6975961, 135.4914008 34.6976256, 135.4913341 34.6976524, 135.4912527 34.6976811, 135.4910849 34.6977282, 135.490921 34.6977755, 135.4907482 34.6978207, 135.490654 34.6978398, 135.4905584 34.6978545, 135.4904637 34.697866, 135.490379 34.6978819, 135.4902997 34.6979032, 135.4902252 34.6979361, 135.4901461 34.6979853, 135.4900743 34.6980383, 135.4900132 34.6980933, 135.4899598 34.6981617, 135.4899211 34.6982246, 135.4898878 34.698291, 135.4898546 34.6983835, 135.4898266 34.6984781, 135.4898068 34.6985782, 135.4897944 34.6986736, 135.489788 34.6987777, 135.4897901 34.6988714, 135.4898051 34.6989662, 135.4898281 34.6990422)",,
538932013,1738907572,0,161939405,False,,unclassified,False,8.716176128987225,,"LINESTRING (135.5073954 34.7149442, 135.5073811 34.7150217)",,
538932013,1851478523,0,1008415698,True,城北公園通,primary,False,48.64347852093343,2,"LINESTRING (135.5073954 34.7149442, 135.5072744 34.714935, 135.5071345 34.7149243, 135.5068705 34.7148771)",,
538932013,1851478522,0,1020577573,False,,tertiary,True,61.05449993953215,,"LINESTRING (135.5073954 34.7149442, 135.507412 34.7148637, 135.5074874 34.7144004)",,
563675207,582793932,0,44352920,True,助成橋筋,unclassified,False,98.86482134273729,,"LINESTRING (135.4939998 34.6955107, 135.4938633 34.6963927)",,
